file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
aug16_160816222648/aug16_160816222648.tdms.h5,4.81632,455.107,936.934,-6370,6342,-4.25912,2799,13650,381,33532,
aug16_160816222748/aug16_160816222748.tdms.h5,4.81646,453.341,935.884,-6397,6366,-4.08304,2777,13672,461,33628,
aug16_160816222848/aug16_160816222848.tdms.h5,4.81679,448.237,933.343,-6350,6329,-4.05944,2784,13759,403,33625,
aug16_160816222948/aug16_160816222948.tdms.h5,4.81909,442.382,919.188,-6357,6392,-3.50831,2796,13654,1001,34137,
aug16_160816223248/aug16_160816223248.tdms.h5,4.81712,452.69,933.858,-6323,6302,-4.47884,2822,13749,405,33963,
aug16_160816223048/aug16_160816223048.tdms.h5,4.82036,438.825,913.401,-6320,6321,-3.69136,2819,13588,1285,34426,
aug16_160816223148/aug16_160816223148.tdms.h5,4.81794,449.572,928.091,-6340,6302,-4.66728,2830,13674,1250,34514,
aug16_160816223348/aug16_160816223348.tdms.h5,4.81808,448.161,929.563,-6270,6345,-4.3145,2798,13449,391,33295,
aug16_160816223448/aug16_160816223448.tdms.h5,4.81834,443.088,924.271,-6337,6318,-4.41445,2792,13410,430,33315,
aug16_160816223648/aug16_160816223648.tdms.h5,4.81763,447.414,930.549,-6316,6360,-4.31128,2786,13533,369,33422,
aug16_160816223548/aug16_160816223548.tdms.h5,4.81725,450.166,929.988,-6373,6361,-4.0203,2783,13482,861,33795,
aug16_160816223748/aug16_160816223748.tdms.h5,4.8176,451.239,931.424,-6313,6318,-4.09944,2788,13678,463,33639,
aug16_160816223848/aug16_160816223848.tdms.h5,4.81723,453.705,932.404,-6354,6374,-4.15392,2796,13564,386,33416,
aug16_160816223948/aug16_160816223948.tdms.h5,4.81894,438.84,920.837,-6325,6292,-3.9146,2785,13564,367,33410,
aug16_160816224048/aug16_160816224048.tdms.h5,4.81828,442.275,924.066,-6351,6354,-3.98967,2785,13503,373,33357,
aug16_160816224148/aug16_160816224148.tdms.h5,4.81748,447.827,930.51,-6338,6370,-4.45124,2789,13549,371,33408,
aug16_160816224248/aug16_160816224248.tdms.h5,4.81713,451.835,933.097,-6342,6357,-4.26088,2792,13614,395,33516,
aug16_160816224348/aug16_160816224348.tdms.h5,4.81743,447.357,930.812,-6333,6349,-4.4982,2787,13374,370,33182,
aug16_160816224448/aug16_160816224448.tdms.h5,4.81841,439.683,922.453,-6356,6319,-3.8978,2786,13443,743,33628,
aug16_160816224648/aug16_160816224648.tdms.h5,4.8176,446.652,930.652,-6305,6327,-4.49475,2778,13571,378,33382,
aug16_160816224748/aug16_160816224748.tdms.h5,4.81745,450.798,931.825,-6326,6329,-4.78352,2791,13660,410,33547,
aug16_160816224848/aug16_160816224848.tdms.h5,4.81731,451.263,931.563,-6353,6336,-4.68602,2781,13469,974,33888,
aug16_160816224948/aug16_160816224948.tdms.h5,4.81723,457.682,933.983,-6342,6324,-4.42112,2780,13655,389,33541,
aug16_160816225048/aug16_160816225048.tdms.h5,4.81689,452.722,932.775,-6403,6357,-4.64499,2773,13445,411,33300,
aug16_160816224548/aug16_160816224548.tdms.h5,4.81889,444.446,924.663,-6276,6353,-4.41106,2783,13439,2893,35833,
aug16_160816225248/aug16_160816225248.tdms.h5,4.81787,446.289,930.551,-6280,6357,-4.69799,2791,13561,513,33598,
aug16_160816225148/aug16_160816225148.tdms.h5,4.8171,447.865,931.289,-6385,6361,-4.60093,2770,13594,994,34036,
aug16_160816225348/aug16_160816225348.tdms.h5,4.81738,448.267,931.71,-6328,6367,-4.38141,2775,13438,364,33281,
aug16_160816225448/aug16_160816225448.tdms.h5,4.8178,448.947,929.676,-6321,6319,-4.48131,2786,13478,487,33428,
aug16_160816225548/aug16_160816225548.tdms.h5,4.81866,443.885,924.032,-6314,6353,-4.45776,2783,13438,360,33249,
aug16_160816225748/aug16_160816225748.tdms.h5,4.82195,431.706,902.164,-6360,6324,-3.94759,2789,13743,564,33827,
aug16_160816225648/aug16_160816225648.tdms.h5,4.81857,454.707,926.997,-6330,6285,-4.13786,2795,13554,1448,34497,
aug16_160816225848/aug16_160816225848.tdms.h5,4.82114,432.582,907.666,-6346,6326,-4.09245,2791,13675,561,33783,
aug16_160816230048/aug16_160816230048.tdms.h5,4.81911,437.532,918.208,-6378,6378,-4.45611,2802,13604,694,33826,
aug16_160816225948/aug16_160816225948.tdms.h5,4.82002,437.911,915.06,-6340,6309,-4.3176,2837,13953,410,34215,
aug16_160816230248/aug16_160816230248.tdms.h5,4.82053,432.836,909.629,-6363,6336,-3.62279,2794,13521,380,33362,
aug16_160816230348/aug16_160816230348.tdms.h5,4.81997,436.691,915.134,-6327,6299,-3.58622,2782,13601,392,33450,
aug16_160816230148/aug16_160816230148.tdms.h5,4.81823,445.838,925.976,-6363,6355,-4.38086,2792,13731,893,34141,
aug16_160816230448/aug16_160816230448.tdms.h5,4.8206,446.919,915.052,-6303,6320,-3.84202,2786,13402,392,33332,
aug16_160816230548/aug16_160816230548.tdms.h5,4.82166,433.151,903.989,-6347,6312,-3.98797,2789,13447,409,33284,
aug16_160816230648/aug16_160816230648.tdms.h5,4.82156,434.66,905.826,-6318,6296,-3.96972,2789,14092,391,33973,
aug16_160816230848/aug16_160816230848.tdms.h5,4.81938,450.237,921.92,-6314,6353,-4.09805,2821,14350,411,34368,
aug16_160816230748/aug16_160816230748.tdms.h5,4.82142,439.182,909.214,-6287,6351,-3.82064,2805,14421,384,34413,
aug16_160816231148/aug16_160816231148.tdms.h5,4.81963,445.592,920.787,-6292,6339,-4.65326,2787,14135,419,33982,
aug16_160816230948/aug16_160816230948.tdms.h5,4.8196,443.467,916.85,-6366,6306,-3.91526,2806,14324,472,34300,
aug16_160816231248/aug16_160816231248.tdms.h5,4.81991,443.257,916.053,-6355,6348,-5.08326,2816,14016,739,34266,
aug16_160816231048/aug16_160816231048.tdms.h5,4.81761,449.466,930.703,-6350,6328,-4.32799,2799,14343,1273,35093,
aug16_160816231348/aug16_160816231348.tdms.h5,4.82111,439.141,910.25,-6338,6370,-4.58806,2817,13926,1632,35069,
aug16_160816231448/aug16_160816231448.tdms.h5,4.82113,437.256,909.64,-6357,6377,-4.29945,2780,13396,359,33206,
aug16_160816231548/aug16_160816231548.tdms.h5,4.81987,443.608,916.331,-6372,6380,-4.8425,2783,13506,360,33306,
aug16_160816231648/aug16_160816231648.tdms.h5,4.82164,438.06,907.712,-6310,6282,-4.66069,2803,13514,474,33571,
aug16_160816231848/aug16_160816231848.tdms.h5,4.8209,438.637,910.34,-6344,6364,-4.45903,2790,13590,374,33457,
aug16_160816231948/aug16_160816231948.tdms.h5,4.82161,441.202,906.893,-6346,6306,-4.32275,2801,13728,413,33617,
aug16_160816232048/aug16_160816232048.tdms.h5,4.82131,438.511,906.699,-6386,6318,-4.2945,2809,13629,384,33576,
aug16_160816231748/aug16_160816231748.tdms.h5,4.82132,436.138,908.035,-6339,6343,-4.79354,2795,13777,658,33960,
aug16_160816232148/aug16_160816232148.tdms.h5,4.82252,431.695,900.406,-6328,6328,-4.16995,2789,13844,384,33679,
aug16_160816232248/aug16_160816232248.tdms.h5,4.82124,435.597,908.22,-6350,6313,-3.83121,2795,13603,446,33554,
aug16_160816232348/aug16_160816232348.tdms.h5,4.82169,441.845,911.451,-6287,6282,-4.86844,2800,13424,1915,34840,
aug16_160816232448/aug16_160816232448.tdms.h5,4.82065,437.981,911.177,-6382,6349,-4.7988,2812,14040,477,34371,
aug16_160816232548/aug16_160816232548.tdms.h5,4.82189,435.855,905.934,-6317,6325,-4.48407,2788,13720,844,33994,
aug16_160816232648/aug16_160816232648.tdms.h5,4.82153,433.225,905.195,-6356,6328,-3.93178,2784,14291,514,34238,
aug16_160816232748/aug16_160816232748.tdms.h5,4.82102,435.397,907.607,-6369,6351,-4.10993,2794,14146,398,34133,
aug16_160816232848/aug16_160816232848.tdms.h5,4.82118,436.768,909.292,-6321,6300,-4.45799,2809,13892,416,33900,
aug16_160816232948/aug16_160816232948.tdms.h5,4.82072,434.711,909.372,-6353,6306,-4.73195,2813,13752,414,33796,
aug16_160816233048/aug16_160816233048.tdms.h5,4.81984,438.994,914.613,-6394,6290,-5.16506,2794,13644,738,33936,
aug16_160816233248/aug16_160816233248.tdms.h5,4.82073,446.339,919.941,-6345,6364,-5.23869,2831,13455,374,33409,
aug16_160816233148/aug16_160816233148.tdms.h5,4.82182,434.519,903.72,-6382,6360,-5.08466,2795,13596,1100,34184,
aug16_160816233348/aug16_160816233348.tdms.h5,4.81662,466.145,946.671,-6389,6370,-5.87499,2794,13414,604,33505,
aug16_160816233548/aug16_160816233548.tdms.h5,4.81727,455.459,936.389,-6314,6347,-5.51357,2779,13544,555,33600,
aug16_160816233448/aug16_160816233448.tdms.h5,4.81653,458.572,945.158,-6371,6395,-5.50068,2774,13578,1493,34562,
aug16_160816233648/aug16_160816233648.tdms.h5,4.81728,453.269,935.665,-6286,6291,-5.2192,2796,13537,374,33374,
aug16_160816233848/aug16_160816233848.tdms.h5,4.81627,456.458,940.203,-6352,6339,-5.22843,2784,13588,412,33524,
aug16_160816233948/aug16_160816233948.tdms.h5,4.81649,455.307,939.58,-6318,6303,-4.69006,2778,13669,373,33510,
aug16_160816234048/aug16_160816234048.tdms.h5,4.81714,452.264,935.423,-6303,6308,-5.08645,2784,13531,497,33526,
aug16_160816233748/aug16_160816233748.tdms.h5,4.81623,460.673,942.176,-6348,6339,-4.34225,2787,13654,663,33855,
aug16_160816234148/aug16_160816234148.tdms.h5,4.81747,450.798,931.623,-6322,6392,-4.69729,2791,13624,396,33556,
aug16_160816234248/aug16_160816234248.tdms.h5,4.8178,456,928.64,-6378,6316,-5.21578,2878,13841,415,34018,
aug16_160816234348/aug16_160816234348.tdms.h5,4.81744,455.832,930.68,-6361,6425,-5.11536,2788,13499,1042,33995,
aug16_160816234448/aug16_160816234448.tdms.h5,4.81839,465.245,930.139,-6314,6363,-5.17854,2800,13483,370,33327,
aug16_160816234548/aug16_160816234548.tdms.h5,4.81811,477.445,932.656,-6329,6340,-4.77629,2817,13491,1191,34189,
aug16_160816234648/aug16_160816234648.tdms.h5,4.81696,471.598,933.816,-6397,6310,-5.07764,2823,13634,502,33696,
aug16_160816234848/aug16_160816234848.tdms.h5,4.81745,459.657,929.679,-6377,6399,-4.80534,2808,13554,510,33529,
aug16_160816235048/aug16_160816235048.tdms.h5,4.81748,455.711,930.927,-6349,6344,-4.56906,2797,13652,395,33603,
aug16_160816234948/aug16_160816234948.tdms.h5,4.81818,454.338,927.786,-6315,6336,-4.76623,2804,13656,399,33649,
aug16_160816235148/aug16_160816235148.tdms.h5,4.81785,448.842,930.186,-6300,6313,-4.61409,2796,13630,391,33555,
aug16_160816234748/aug16_160816234748.tdms.h5,4.81809,454.427,926.952,-6358,6353,-4.54285,2808,13682,1465,34653,
aug16_160816235248/aug16_160816235248.tdms.h5,4.81745,450.553,928.738,-6387,6348,-4.19618,2796,13571,715,33810,
aug16_160816235348/aug16_160816235348.tdms.h5,4.81807,448.158,927.279,-6323,6314,-4.14418,2802,13532,506,33579,
aug16_160816235448/aug16_160816235448.tdms.h5,4.81741,453.346,931.677,-6341,6300,-4.48639,2779,13532,384,33363,
aug16_160816235548/aug16_160816235548.tdms.h5,4.81824,446.846,925.676,-6347,6379,-4.06992,2786,13471,649,33575,
aug16_160816235648/aug16_160816235648.tdms.h5,4.81868,444.586,922.532,-6349,6316,-4.21421,2789,14208,379,34027,
aug16_160816235948/aug16_160816235948.tdms.h5,4.81721,452.615,933.553,-6302,6367,-4.49729,2787,13962,390,33832,
aug16_160817000148/aug16_160817000148.tdms.h5,4.81748,447.834,932.918,-6293,6325,-4.62345,2785,13693,373,33558,
aug16_160817000048/aug16_160817000048.tdms.h5,4.81709,454.807,933.44,-6353,6335,-4.35771,2790,13930,1299,34796,
aug16_160817000248/aug16_160817000248.tdms.h5,4.8174,451.225,933.221,-6293,6298,-4.56746,2773,13544,447,33551,
aug16_160816235848/aug16_160816235848.tdms.h5,4.8173,445.612,930.431,-6343,6339,-4.32009,2782,13924,1651,35057,
aug16_160816235748/aug16_160816235748.tdms.h5,4.8184,444.592,926.349,-6301,6317,-4.46332,2790,13621,2583,35668,
aug16_160817000348/aug16_160817000348.tdms.h5,4.81686,448.479,933.179,-6343,6320,-4.43377,2766,13556,676,33701,
aug16_160817000448/aug16_160817000448.tdms.h5,4.81659,453.473,936.534,-6354,6330,-4.44372,2771,13557,1542,34582,
aug16_160817000548/aug16_160817000548.tdms.h5,4.81682,451.262,935.251,-6332,6367,-4.43803,2772,13575,466,33517,
aug16_160817000648/aug16_160817000648.tdms.h5,4.8172,451.175,933.51,-6322,6367,-4.56066,2784,13558,389,33358,
aug16_160817000748/aug16_160817000748.tdms.h5,4.81683,448.513,933.63,-6364,6362,-4.52071,2791,13429,394,33270,
aug16_160817000848/aug16_160817000848.tdms.h5,4.81716,444.281,932.859,-6319,6346,-4.49592,2781,13835,371,33736,
aug16_160817001148/aug16_160817001148.tdms.h5,4.81735,451.004,932.104,-6356,6332,-4.35118,2788,13633,441,33494,
aug16_160817001248/aug16_160817001248.tdms.h5,4.81757,446.447,930.381,-6341,6379,-4.67176,2787,13648,401,33547,
aug16_160817001348/aug16_160817001348.tdms.h5,4.81752,449.803,932.53,-6304,6316,-4.45907,2777,13581,385,33457,
aug16_160817000948/aug16_160817000948.tdms.h5,4.81665,445.792,934.374,-6368,6306,-4.46583,2780,13556,1894,34944,
aug16_160817001048/aug16_160817001048.tdms.h5,4.81717,448.762,932.649,-6347,6307,-4.51309,2805,13719,2060,35294,
aug16_160817001448/aug16_160817001448.tdms.h5,4.81738,448.895,932.679,-6316,6341,-4.63536,2773,13402,382,33239,
aug16_160817001548/aug16_160817001548.tdms.h5,4.81731,450.382,932.376,-6330,6355,-4.39136,2773,13874,382,33726,
aug16_160817001648/aug16_160817001648.tdms.h5,4.8174,448.176,931.629,-6326,6357,-4.57841,2778,13393,363,33239,
aug16_160817001748/aug16_160817001748.tdms.h5,4.81684,447.928,931.819,-6397,6335,-4.37658,2786,13502,1284,34296,
aug16_160817001948/aug16_160817001948.tdms.h5,4.81738,450.92,931.209,-6348,6323,-4.48418,2789,13532,384,33475,
aug16_160817001848/aug16_160817001848.tdms.h5,4.81728,450.459,932.4,-6328,6316,-4.42261,2776,13485,1131,34065,
aug16_160817002048/aug16_160817002048.tdms.h5,4.81738,448.401,932.034,-6323,6332,-4.48338,2799,13563,387,33501,
aug16_160817002148/aug16_160817002148.tdms.h5,4.81706,447.255,931.73,-6357,6335,-4.35227,2789,14257,391,34117,
aug16_160817002248/aug16_160817002248.tdms.h5,4.81666,452.364,933.718,-6395,6297,-4.06379,2792,14281,390,34144,
aug16_160817002348/aug16_160817002348.tdms.h5,4.8173,445.125,930.427,-6330,6321,-4.56539,2795,14497,442,34316,
aug16_160817002448/aug16_160817002448.tdms.h5,4.81661,457.645,937.787,-6349,6365,-4.39609,2774,13282,404,33125,
aug16_160817002548/aug16_160817002548.tdms.h5,4.81689,452.931,933.776,-6370,6295,-4.44429,2774,13223,370,33068,
aug16_160817002648/aug16_160817002648.tdms.h5,4.81736,446.782,931.632,-6307,6324,-4.16798,2776,13316,358,33149,
aug16_160817002748/aug16_160817002748.tdms.h5,4.81756,450.354,932.263,-6302,6324,-4.49567,2784,16458,412,36361,
aug16_160817002848/aug16_160817002848.tdms.h5,4.81761,451.055,930.303,-6343,6346,-4.07814,2804,16305,443,36451,
aug16_160817002948/aug16_160817002948.tdms.h5,4.81724,452.615,933.485,-6315,6383,-4.27777,2790,16126,515,36475,
aug16_160817003048/aug16_160817003048.tdms.h5,4.81713,449.885,932.259,-6329,6282,-4.36212,2810,15918,473,36224,
aug16_160817003248/aug16_160817003248.tdms.h5,4.81702,447.023,930.768,-6361,6302,-4.23013,2833,14356,396,34651,
aug16_160817003348/aug16_160817003348.tdms.h5,4.81687,452.444,934.65,-6321,6280,-4.26578,2829,13802,411,34078,
aug16_160817003148/aug16_160817003148.tdms.h5,4.81719,452.509,933.622,-6304,6249,-4.5226,2832,14478,416,34757,
aug16_160817003448/aug16_160817003448.tdms.h5,4.81603,452.776,937.207,-6394,6307,-4.16999,2780,13524,437,33438,
aug16_160817003548/aug16_160817003548.tdms.h5,4.81672,450.177,935.294,-6340,6359,-4.211,2786,13483,1640,34629,
aug16_160817003648/aug16_160817003648.tdms.h5,4.81694,457.763,936.627,-6325,6355,-4.3649,2780,13581,370,33396,
aug16_160817003748/aug16_160817003748.tdms.h5,4.81757,447.888,928.834,-6378,6378,-4.11441,2798,13409,1325,34182,
aug16_160817003848/aug16_160817003848.tdms.h5,4.81646,453.812,936.265,-6359,6343,-4.13755,2786,14181,404,34076,
aug16_160817003948/aug16_160817003948.tdms.h5,4.8166,454.094,934.509,-6389,6375,-4.31345,2793,14327,414,34232,
aug16_160817004048/aug16_160817004048.tdms.h5,4.81758,447.758,929.519,-6347,6329,-4.01634,2803,14340,641,34454,
