file_name,cmp_ratio,abs_mean_uncmp,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
DF__UTC_20201111_023958/DF__UTC_20201111_023958.642.h5,4.24787,417.3,-23246,23144,0.430197,1738,8537,2602,17984,
DF__UTC_20201111_024258/DF__UTC_20201111_024258.642.h5,4.24634,477.759,-24314,24318,0.328276,1738,8499,255,15618,
DF__UTC_20201111_024158/DF__UTC_20201111_024158.642.h5,4.24708,454.856,-23705,23463,0.324453,1757,8548,1959,17338,
DF__UTC_20201111_024358/DF__UTC_20201111_024358.642.h5,4.2462,479.762,-24601,24454,0.352758,1750,8471,1984,17318,
DF__UTC_20201111_024458/DF__UTC_20201111_024458.642.h5,4.24612,476.675,-24104,24328,0.262993,1753,8272,2105,17254,
DF__UTC_20201111_024558/DF__UTC_20201111_024558.642.h5,4.24474,486.66,-25127,24897,-0.520913,1684,8233,2095,17044,
DF__UTC_20201111_024658/DF__UTC_20201111_024658.642.h5,4.24562,473.512,-25091,24596,-0.642743,1785,8426,263,15747,
DF__UTC_20201111_024758/DF__UTC_20201111_024758.642.h5,4.24666,456.025,-24554,24166,0.49464,1742,8195,281,15246,
DF__UTC_20201111_024858/DF__UTC_20201111_024858.642.h5,4.24774,423.848,-23544,24280,0.205439,1726,8606,1806,17284,
DF__UTC_20201111_024958/DF__UTC_20201111_024958.642.h5,4.24768,425.037,-23982,23540,0.0907446,1699,8787,2122,17730,
DF__UTC_20201111_025158/DF__UTC_20201111_025158.642.h5,4.24773,425.363,-23415,23406,0.244545,1696,8343,268,15415,
DF__UTC_20201111_025058/DF__UTC_20201111_025058.642.h5,4.24766,434.888,-23854,23531,0.114406,1794,8601,2300,17851,
DF__UTC_20201111_025258/DF__UTC_20201111_025258.642.h5,4.24798,414.39,-22743,21798,0.398641,1723,8789,256,15737,
DF__UTC_20201111_025458/DF__UTC_20201111_025458.642.h5,4.24796,398.578,-22804,22873,0.414057,1738,8371,2212,17349,
DF__UTC_20201111_025358/DF__UTC_20201111_025358.642.h5,4.24801,395.63,-22621,23239,0.277461,1712,8351,2394,17482,
DF__UTC_20201111_025658/DF__UTC_20201111_025658.642.h5,4.24766,410.416,-24456,22597,0.122258,1788,8398,285,15698,
DF__UTC_20201111_025758/DF__UTC_20201111_025758.642.h5,4.24787,407.012,-23372,23244,0.118995,1802,8690,261,15869,
DF__UTC_20201111_025558/DF__UTC_20201111_025558.642.h5,4.24784,404.957,-23438,22791,0.269187,1751,9885,2459,19147,
DF__UTC_20201111_025958/DF__UTC_20201111_025958.642.h5,4.24735,418.127,-24949,24793,-0.792137,1699,8506,259,15519,
DF__UTC_20201111_025858/DF__UTC_20201111_025858.642.h5,4.24786,414.33,-23485,23747,0.239327,1748,8842,2165,17808,
DF__UTC_20201111_030058/DF__UTC_20201111_030058.642.h5,4.24739,423.601,-24564,24914,-0.536159,1701,8390,2245,17285,
DF__UTC_20201111_030158/DF__UTC_20201111_030158.642.h5,4.24758,417.091,-24359,24923,-0.347357,1727,8648,2279,17738,
DF__UTC_20201111_030258/DF__UTC_20201111_030258.642.h5,4.24793,415.985,-23007,23665,0.428172,1716,8590,1917,17092,
DF__UTC_20201111_030458/DF__UTC_20201111_030458.642.h5,4.2478,432.632,-23607,23607,0.543737,1700,8364,2324,17667,
DF__UTC_20201111_030358/DF__UTC_20201111_030358.642.h5,4.24766,412.969,-24437,23039,0.452773,1714,8503,2448,17966,
DF__UTC_20201111_030658/DF__UTC_20201111_030658.642.h5,4.24805,404.189,-22116,23029,0.308562,1646,8137,2112,16893,
DF__UTC_20201111_030758/DF__UTC_20201111_030758.642.h5,4.24803,401.131,-22452,22946,0.36225,1789,8288,263,15419,
DF__UTC_20201111_030558/DF__UTC_20201111_030558.642.h5,4.24799,413.643,-22242,23307,0.390438,1698,8239,2323,17473,
DF__UTC_20201111_030858/DF__UTC_20201111_030858.642.h5,4.24782,400.755,-23522,22851,0.556383,1706,9273,2281,18369,
DF__UTC_20201111_030958/DF__UTC_20201111_030958.642.h5,4.24792,406.699,-23036,23865,0.631352,1701,8749,2386,17970,
DF__UTC_20201111_031058/DF__UTC_20201111_031058.642.h5,4.24799,391.206,-22885,22239,0.5158,1694,8599,2297,17721,
DF__UTC_20201111_031258/DF__UTC_20201111_031258.642.h5,4.2478,387.409,-24079,23705,0.444602,1711,8942,260,16031,
DF__UTC_20201111_031158/DF__UTC_20201111_031158.642.h5,4.24795,394.974,-22902,22868,0.493254,1708,9062,2037,17894,
DF__UTC_20201111_031358/DF__UTC_20201111_031358.642.h5,4.24806,391.53,-22375,22758,0.382931,1718,8629,265,15917,
DF__UTC_20201111_031458/DF__UTC_20201111_031458.642.h5,4.24797,388.672,-23124,23260,0.449745,1727,9245,269,16215,
DF__UTC_20201111_031658/DF__UTC_20201111_031658.642.h5,4.24696,435.5,-24694,24455,-0.589128,1734,8372,300,15343,
DF__UTC_20201111_031758/DF__UTC_20201111_031758.642.h5,4.24739,410.482,-24581,24555,-0.0875061,1743,8297,2772,17914,
DF__UTC_20201111_031558/DF__UTC_20201111_031558.642.h5,4.24767,394.633,-24549,23964,0.201889,1719,8347,3184,18666,
DF__UTC_20201111_031958/DF__UTC_20201111_031958.642.h5,4.24801,393.144,-22887,22238,0.189095,1667,8174,2093,17112,
DF__UTC_20201111_032258/DF__UTC_20201111_032258.642.h5,4.24808,396.22,-22250,22451,0.385026,1655,8163,265,15231,
DF__UTC_20201111_031858/DF__UTC_20201111_031858.642.h5,4.24806,394.786,-22428,22661,0.656271,1750,9982,2026,18829,
DF__UTC_20201111_032058/DF__UTC_20201111_032058.642.h5,4.24808,390.597,-22365,23555,0.269972,1702,9513,1796,18137,
DF__UTC_20201111_032158/DF__UTC_20201111_032158.642.h5,4.24768,407.845,-24406,23827,0.295661,1694,8899,2472,18136,
DF__UTC_20201111_032458/DF__UTC_20201111_032458.642.h5,4.24797,401.072,-22761,24197,0.510113,1713,8683,273,15677,
DF__UTC_20201111_032358/DF__UTC_20201111_032358.642.h5,4.24806,393.264,-22239,23723,0.425904,1708,8875,2454,18433,
DF__UTC_20201111_032658/DF__UTC_20201111_032658.642.h5,4.24777,386.015,-24258,23447,0.27868,1762,8490,358,15980,
DF__UTC_20201111_032758/DF__UTC_20201111_032758.642.h5,4.24791,397.696,-23160,22421,0.27141,1775,8446,264,15847,
DF__UTC_20201111_032558/DF__UTC_20201111_032558.642.h5,4.24796,389.732,-22979,22691,0.356949,1680,9378,2981,19424,
DF__UTC_20201111_032858/DF__UTC_20201111_032858.642.h5,4.24796,395.41,-23215,23115,0.289008,1701,8410,558,15769,
DF__UTC_20201111_032958/DF__UTC_20201111_032958.642.h5,4.24801,397.714,-22692,23135,0.257614,1722,8544,274,15664,
DF__UTC_20201111_033058/DF__UTC_20201111_033058.642.h5,4.24765,392.184,-24589,24556,-0.18721,1761,8439,2137,17477,
DF__UTC_20201111_033358/DF__UTC_20201111_033358.642.h5,4.24791,395.035,-23484,23139,0.473664,1657,8435,254,15450,
DF__UTC_20201111_033258/DF__UTC_20201111_033258.642.h5,4.24763,392.037,-23965,24021,-0.367374,1722,8548,1736,17075,
DF__UTC_20201111_033158/DF__UTC_20201111_033158.642.h5,4.2475,397.36,-24617,23849,-0.679721,1716,8655,2023,17606,
DF__UTC_20201111_033458/DF__UTC_20201111_033458.642.h5,4.2479,411.984,-22987,22614,-0.0527685,1712,8348,283,15648,
DF__UTC_20201111_033658/DF__UTC_20201111_033658.642.h5,4.24797,395.578,-23024,23658,0.102817,1738,8523,274,15570,
DF__UTC_20201111_033558/DF__UTC_20201111_033558.642.h5,4.24783,397.371,-23871,22908,-0.0436731,1796,8381,2229,17615,
DF__UTC_20201111_033758/DF__UTC_20201111_033758.642.h5,4.24798,400.219,-23012,22122,0.199796,1767,8455,2202,17631,
DF__UTC_20201111_033858/DF__UTC_20201111_033858.642.h5,4.24787,402.851,-23319,22291,0.134723,1707,8243,353,15448,
DF__UTC_20201111_033958/DF__UTC_20201111_033958.642.h5,4.24764,406.973,-23837,24226,0.317856,1691,8250,1957,16994,
DF__UTC_20201111_034058/DF__UTC_20201111_034058.642.h5,4.24801,385.668,-22736,22485,0.217007,1705,8664,258,15766,
DF__UTC_20201111_034158/DF__UTC_20201111_034158.642.h5,4.2478,399.323,-23847,23495,0.144426,1763,8527,266,15610,
DF__UTC_20201111_034258/DF__UTC_20201111_034258.642.h5,4.24783,396.691,-23423,22986,0.115361,1762,8577,263,15652,
DF__UTC_20201111_034358/DF__UTC_20201111_034358.642.h5,4.24782,387.84,-23892,23740,0.173459,1731,8754,2047,17711,
DF__UTC_20201111_034458/DF__UTC_20201111_034458.642.h5,4.24804,394.205,-22740,22731,0.0575875,1708,8467,2340,17633,
DF__UTC_20201111_034658/DF__UTC_20201111_034658.642.h5,4.24758,397.162,-24420,24008,-0.709615,1725,8461,268,15564,
DF__UTC_20201111_034758/DF__UTC_20201111_034758.642.h5,4.24776,392.268,-23724,23928,-0.297666,1716,8338,277,15456,
DF__UTC_20201111_034558/DF__UTC_20201111_034558.642.h5,4.24758,395.738,-24700,23668,-0.317157,1779,8751,2325,18126,
DF__UTC_20201111_034858/DF__UTC_20201111_034858.642.h5,4.24787,389.858,-23288,23710,0.464328,1792,8337,264,16480,
DF__UTC_20201111_034958/DF__UTC_20201111_034958.642.h5,4.24797,388.271,-23092,23137,0.0493597,1705,8474,274,15628,
DF__UTC_20201111_035158/DF__UTC_20201111_035158.642.h5,4.24802,388.838,-22474,23860,0.134757,1756,8298,256,15381,
DF__UTC_20201111_035058/DF__UTC_20201111_035058.642.h5,4.24789,394.321,-23282,24660,0.0110382,1764,8370,2201,17368,
DF__UTC_20201111_035358/DF__UTC_20201111_035358.642.h5,4.24753,400.45,-24590,24074,0.129332,1722,8476,263,15434,
DF__UTC_20201111_035258/DF__UTC_20201111_035258.642.h5,4.24786,388.152,-23601,22865,0.114843,1720,8954,2310,18381,
DF__UTC_20201111_035558/DF__UTC_20201111_035558.642.h5,4.24784,385.062,-23790,23355,0.0948599,1857,8579,269,15905,
DF__UTC_20201111_035458/DF__UTC_20201111_035458.642.h5,4.24793,395.657,-23225,23510,0.074494,1830,8458,2171,17908,
DF__UTC_20201111_035658/DF__UTC_20201111_035658.642.h5,4.24791,385.956,-23470,22381,-0.0209977,1832,8435,1892,17272,
DF__UTC_20201111_035758/DF__UTC_20201111_035758.642.h5,4.24801,406.99,-22619,23393,-0.0351569,1649,8754,2450,18089,
DF__UTC_20201111_035958/DF__UTC_20201111_035958.642.h5,4.24731,390.741,-25169,24521,-0.641057,1753,8652,267,15719,
DF__UTC_20201111_035858/DF__UTC_20201111_035858.642.h5,4.24799,388.352,-23048,22518,-0.0795877,1714,8730,2070,17493,
DF__UTC_20201111_040058/DF__UTC_20201111_040058.642.h5,4.24786,384.447,-22892,23701,-0.724772,1730,8648,251,15524,
DF__UTC_20201111_040458/DF__UTC_20201111_040458.642.h5,4.24797,392.783,-22915,24026,-0.0466447,1574,8211,1675,16481,
DF__UTC_20201111_040258/DF__UTC_20201111_040258.642.h5,4.24786,383.946,-23335,23328,0.219575,1730,8405,4354,19556,
DF__UTC_20201111_040158/DF__UTC_20201111_040158.642.h5,4.2478,382.727,-23954,22413,-0.165278,1709,8566,5200,20612,
DF__UTC_20201111_040658/DF__UTC_20201111_040658.642.h5,4.24793,366.789,-23389,22568,0.159807,1613,8128,256,15068,
DF__UTC_20201111_040358/DF__UTC_20201111_040358.642.h5,4.24782,377.69,-24033,23753,0.00526473,1677,8393,5696,20957,
DF__UTC_20201111_040558/DF__UTC_20201111_040558.642.h5,4.24799,367.952,-23167,21632,0.188444,1567,8126,2335,17210,
DF__UTC_20201111_040758/DF__UTC_20201111_040758.642.h5,4.24774,374.147,-23843,23560,0.0392065,1707,7955,2308,17127,
DF__UTC_20201111_040858/DF__UTC_20201111_040858.642.h5,4.24796,372.217,-23048,22488,0.165379,1740,8578,270,15702,
DF__UTC_20201111_040958/DF__UTC_20201111_040958.642.h5,4.24795,359.857,-23166,23746,0.123181,1719,8725,258,15749,
DF__UTC_20201111_041058/DF__UTC_20201111_041058.642.h5,4.24808,369.821,-22241,23159,0.0928667,1737,8495,2539,17838,
DF__UTC_20201111_041558/DF__UTC_20201111_041558.642.h5,4.24783,362.923,-23651,24482,-0.0160953,1633,8341,258,15286,
DF__UTC_20201111_041658/DF__UTC_20201111_041658.642.h5,4.24796,371.566,-23274,22760,0.377173,1632,8462,260,15414,
DF__UTC_20201111_041258/DF__UTC_20201111_041258.642.h5,4.24775,380.842,-23477,23379,-0.0379112,1741,8513,2208,17611,
DF__UTC_20201111_041358/DF__UTC_20201111_041358.642.h5,4.24771,372.722,-24110,24041,-0.603051,1709,8545,2283,17607,
DF__UTC_20201111_041158/DF__UTC_20201111_041158.642.h5,4.24803,380.497,-22576,22958,0.0193607,1691,8596,2363,17813,
DF__UTC_20201111_041458/DF__UTC_20201111_041458.642.h5,4.24768,380.423,-23795,24851,-0.65274,1700,8380,2407,17596,
DF__UTC_20201111_041758/DF__UTC_20201111_041758.642.h5,4.24802,365.091,-22594,23589,0.266436,1701,8378,2023,17232,
DF__UTC_20201111_041858/DF__UTC_20201111_041858.642.h5,4.24805,368.02,-22363,23333,0.364704,1728,8487,256,15658,
DF__UTC_20201111_041958/DF__UTC_20201111_041958.642.h5,4.24793,369.742,-23635,22814,0.3078,1709,8294,1885,17053,
DF__UTC_20201111_042058/DF__UTC_20201111_042058.642.h5,4.24781,369.216,-24148,24017,0.34059,1739,8527,1875,17319,
DF__UTC_20201111_042158/DF__UTC_20201111_042158.642.h5,4.24808,360.542,-22380,23960,0.401707,1714,8498,264,15688,
DF__UTC_20201111_042558/DF__UTC_20201111_042558.642.h5,4.24796,371.098,-22841,23806,0.45236,1700,8363,252,15458,
DF__UTC_20201111_042658/DF__UTC_20201111_042658.642.h5,4.24772,367.268,-24199,23257,0.323123,1732,8352,256,15417,
DF__UTC_20201111_042358/DF__UTC_20201111_042358.642.h5,4.24794,368.313,-23261,22087,0.400289,1696,8262,1860,17023,
DF__UTC_20201111_042458/DF__UTC_20201111_042458.642.h5,4.248,361.784,-22913,24244,0.379676,1694,8236,1953,17094,
DF__UTC_20201111_042758/DF__UTC_20201111_042758.642.h5,4.24763,388.542,-23644,23329,0.320775,1664,8486,299,15622,
DF__UTC_20201111_042258/DF__UTC_20201111_042258.642.h5,4.24818,356.722,-21668,22305,0.407436,1812,18167,270,25372,
DF__UTC_20201111_042858/DF__UTC_20201111_042858.642.h5,4.24786,377.305,-23545,23987,0.397646,1761,8380,1982,17166,
DF__UTC_20201111_042958/DF__UTC_20201111_042958.642.h5,4.24792,368.631,-23089,23349,0.29696,1761,9513,1783,24583,
DF__UTC_20201111_043558/DF__UTC_20201111_043558.642.h5,4.24794,368.548,-23354,22468,0.315163,1610,8231,3026,17918,
DF__UTC_20201111_043358/DF__UTC_20201111_043358.642.h5,4.24793,368.089,-23174,23322,0.597946,1653,8810,3573,19104,
DF__UTC_20201111_043058/DF__UTC_20201111_043058.642.h5,4.24786,372.217,-23448,23886,0.323739,1693,9457,6635,22895,
DF__UTC_20201111_043158/DF__UTC_20201111_043158.642.h5,4.24765,374.756,-24276,23176,-0.456128,1658,9173,3979,19964,
DF__UTC_20201111_043658/DF__UTC_20201111_043658.642.h5,4.24805,365.107,-22674,22008,0.364049,1543,8217,3567,18451,
DF__UTC_20201111_043458/DF__UTC_20201111_043458.642.h5,4.24795,373.966,-23447,23155,0.352711,1601,8506,5315,20578,
DF__UTC_20201111_043258/DF__UTC_20201111_043258.642.h5,4.24761,376.312,-24200,24304,-0.295819,1641,9200,6889,22878,
DF__UTC_20201111_043758/DF__UTC_20201111_043758.642.h5,4.24817,360.401,-21722,22236,0.437441,1711,10338,252,17321,
DF__UTC_20201111_043858/DF__UTC_20201111_043858.642.h5,4.24788,357.612,-23993,23267,0.433927,1857,8388,2232,17634,
DF__UTC_20201111_044358/DF__UTC_20201111_044358.642.h5,4.24775,368.885,-24021,23983,0.228354,1707,8951,265,15930,
DF__UTC_20201111_044258/DF__UTC_20201111_044258.642.h5,4.24794,369.448,-23141,23128,0.243163,1720,8757,284,15994,
DF__UTC_20201111_044158/DF__UTC_20201111_044158.642.h5,4.24788,363.46,-23516,23323,0.325716,1714,8972,266,16122,
DF__UTC_20201111_043958/DF__UTC_20201111_043958.642.h5,4.24818,361.6,-21586,22885,0.405585,1704,8589,2025,17480,
DF__UTC_20201111_044058/DF__UTC_20201111_044058.642.h5,4.24795,368.585,-23270,23408,0.313201,1728,8523,2122,17517,
DF__UTC_20201111_044658/DF__UTC_20201111_044658.642.h5,4.24791,366.174,-23491,23491,0.147461,1673,8600,258,15691,
DF__UTC_20201111_044458/DF__UTC_20201111_044458.642.h5,4.24796,369.112,-23063,24098,0.171967,1749,8514,2073,17485,
DF__UTC_20201111_044558/DF__UTC_20201111_044558.642.h5,4.24801,363.708,-22820,23269,0.201492,1663,8371,2165,17405,
DF__UTC_20201111_044758/DF__UTC_20201111_044758.642.h5,4.24765,368.27,-24379,24884,-0.342829,1720,8727,261,15736,
DF__UTC_20201111_044858/DF__UTC_20201111_044858.642.h5,4.24362,436.877,-24816,24994,-0.891333,1794,8460,2635,18070,
DF__UTC_20201111_045158/DF__UTC_20201111_045158.642.h5,4.23838,544.343,-24910,24653,0.306042,1764,8451,259,15464,
DF__UTC_20201111_044958/DF__UTC_20201111_044958.642.h5,4.2369,569.318,-24790,24900,-0.500438,1783,8494,275,15731,
DF__UTC_20201111_045058/DF__UTC_20201111_045058.642.h5,4.23602,575.924,-25102,24958,-0.00306374,1762,8433,2031,17280,
DF__UTC_20201111_045358/DF__UTC_20201111_045358.642.h5,4.23796,548.651,-25055,24380,0.335891,1808,8386,1882,17213,
DF__UTC_20201111_045258/DF__UTC_20201111_045258.642.h5,4.23774,549.282,-25077,24778,0.240604,1744,8463,2191,17539,
DF__UTC_20201111_045458/DF__UTC_20201111_045458.642.h5,4.23839,563.048,-24908,24511,-0.22095,1773,8479,1940,17368,
DF__UTC_20201111_045558/DF__UTC_20201111_045558.642.h5,4.23761,581.016,-24982,24890,0.699431,1733,8213,2016,17118,
DF__UTC_20201111_045658/DF__UTC_20201111_045658.642.h5,4.23688,576.73,-25208,24804,0.567448,1768,8337,2247,17508,
DF__UTC_20201111_045758/DF__UTC_20201111_045758.642.h5,4.23842,567.878,-24568,24535,0.521795,1773,8379,2235,18574,
DF__UTC_20201111_045958/DF__UTC_20201111_045958.642.h5,4.23679,579.981,-25147,25019,0.580325,1724,8564,252,15558,
DF__UTC_20201111_050058/DF__UTC_20201111_050058.642.h5,4.23815,564.764,-24996,25165,0.547922,1754,8435,266,15538,
DF__UTC_20201111_045858/DF__UTC_20201111_045858.642.h5,4.23791,586.909,-24842,25023,0.547619,1765,8420,2739,18020,
DF__UTC_20201111_050158/DF__UTC_20201111_050158.642.h5,4.23855,533.729,-25373,24985,0.484253,1778,8330,1801,17303,
DF__UTC_20201111_050258/DF__UTC_20201111_050258.642.h5,4.2386,587.112,-24696,24759,0.494786,1744,8263,1941,17270,
DF__UTC_20201111_050358/DF__UTC_20201111_050358.642.h5,4.23784,590.092,-24974,24887,0.454136,1796,8388,1912,17250,
DF__UTC_20201111_050458/DF__UTC_20201111_050458.642.h5,4.23721,596.416,-24924,25157,0.239616,1772,8400,265,15599,
DF__UTC_20201111_050558/DF__UTC_20201111_050558.642.h5,4.23521,647.144,-24614,24929,-0.325291,1751,8321,266,15528,
DF__UTC_20201111_050658/DF__UTC_20201111_050658.642.h5,4.23678,607.736,-24749,25004,-0.0904654,1777,8241,2190,17458,
DF__UTC_20201111_050958/DF__UTC_20201111_050958.642.h5,4.23393,672.73,-25253,24968,0.0119601,1787,8364,417,15589,
DF__UTC_20201111_050758/DF__UTC_20201111_050758.642.h5,4.2357,631.417,-25289,25089,0.262687,1773,8470,1914,17155,
DF__UTC_20201111_050858/DF__UTC_20201111_050858.642.h5,4.23567,648.547,-25080,24934,0.60008,1883,8701,2518,18342,
DF__UTC_20201111_051058/DF__UTC_20201111_051058.642.h5,4.23763,614.215,-24660,24958,0.621917,1776,8324,2113,17387,
DF__UTC_20201111_051358/DF__UTC_20201111_051358.642.h5,4.24606,413.647,-24527,24943,0.42374,1755,8521,310,15736,
DF__UTC_20201111_051158/DF__UTC_20201111_051158.642.h5,4.23606,622.637,-24965,25016,0.985927,1759,8514,1791,17141,
DF__UTC_20201111_051258/DF__UTC_20201111_051258.642.h5,4.23721,591.657,-24932,24886,0.558756,1786,8444,1835,17203,
DF__UTC_20201111_051458/DF__UTC_20201111_051458.642.h5,4.24798,370.295,-22936,22480,0.435701,1701,8604,1916,17385,
DF__UTC_20201111_051558/DF__UTC_20201111_051558.642.h5,4.24794,365.655,-23272,22988,0.457877,1696,8418,1968,17275,
DF__UTC_20201111_051658/DF__UTC_20201111_051658.642.h5,4.24787,363.056,-23791,22549,0.421647,1688,8364,2086,17274,
DF__UTC_20201111_051758/DF__UTC_20201111_051758.642.h5,4.24795,374.102,-23088,23847,0.450009,1621,8236,254,15273,
DF__UTC_20201111_051858/DF__UTC_20201111_051858.642.h5,4.24801,372.258,-22854,22923,0.551036,1698,8337,2051,17242,
DF__UTC_20201111_051958/DF__UTC_20201111_051958.642.h5,4.24786,374.578,-23314,22702,0.549366,1712,8543,1918,17308,
DF__UTC_20201111_052058/DF__UTC_20201111_052058.642.h5,4.24807,369.583,-22217,22459,0.538784,1688,8251,2045,17135,
DF__UTC_20201111_052258/DF__UTC_20201111_052258.642.h5,4.24811,364.009,-21937,23433,0.49039,1673,8269,256,15426,
DF__UTC_20201111_052158/DF__UTC_20201111_052158.642.h5,4.24801,361.237,-22832,22313,0.455677,1734,8460,2224,17590,
DF__UTC_20201111_052558/DF__UTC_20201111_052558.642.h5,4.24748,371.315,-24758,25189,-0.357719,1730,8328,266,15433,
DF__UTC_20201111_052358/DF__UTC_20201111_052358.642.h5,4.24804,368.018,-22639,22446,0.453758,1720,8347,262,15435,
DF__UTC_20201111_052658/DF__UTC_20201111_052658.642.h5,4.24773,371.968,-23940,25008,-0.296582,1726,8559,260,15689,
DF__UTC_20201111_052458/DF__UTC_20201111_052458.642.h5,4.24802,364.258,-22804,23848,0.388099,1727,8513,2197,17548,
DF__UTC_20201111_052758/DF__UTC_20201111_052758.642.h5,4.24785,376.431,-23405,23980,0.284376,1741,8586,310,15893,
DF__UTC_20201111_052858/DF__UTC_20201111_052858.642.h5,4.24787,380.697,-23119,23501,0.605365,1728,8624,1943,17400,
DF__UTC_20201111_052958/DF__UTC_20201111_052958.642.h5,4.24785,376.309,-23541,23333,0.363938,1666,8572,259,15552,
DF__UTC_20201111_053058/DF__UTC_20201111_053058.642.h5,4.24805,372.026,-22477,22793,0.372458,1670,8526,1516,16797,
DF__UTC_20201111_053158/DF__UTC_20201111_053158.642.h5,4.24781,382.418,-23853,23077,0.618168,1732,8492,2199,17532,
DF__UTC_20201111_053258/DF__UTC_20201111_053258.642.h5,4.24787,372.227,-23393,23067,0.562987,1693,8408,2114,17315,
DF__UTC_20201111_053358/DF__UTC_20201111_053358.642.h5,4.24782,373.886,-23583,23611,0.620977,1755,8452,273,15702,
DF__UTC_20201111_053458/DF__UTC_20201111_053458.642.h5,4.24783,370.882,-23915,24576,0.602956,1688,8456,1981,17313,
DF__UTC_20201111_053558/DF__UTC_20201111_053558.642.h5,4.24783,367.208,-23857,24106,0.561124,1690,8302,2177,17339,
DF__UTC_20201111_053758/DF__UTC_20201111_053758.642.h5,4.24807,367.491,-22315,23973,0.559534,1741,8345,2157,17369,
DF__UTC_20201111_053858/DF__UTC_20201111_053858.642.h5,4.24794,358.823,-23115,23941,0.562445,1723,8597,266,15761,
DF__UTC_20201111_053958/DF__UTC_20201111_053958.642.h5,4.24804,362.697,-22469,22646,0.526168,1738,8766,1847,17570,
DF__UTC_20201111_054158/DF__UTC_20201111_054158.642.h5,4.24783,356.637,-23998,23499,0.456265,1696,8548,254,15591,
DF__UTC_20201111_053658/DF__UTC_20201111_053658.642.h5,4.24794,376.265,-22966,22824,0.48353,1709,17728,2301,26859,
DF__UTC_20201111_054058/DF__UTC_20201111_054058.642.h5,4.24803,356.998,-22438,23364,0.502544,1759,8423,2017,17425,
DF__UTC_20201111_054258/DF__UTC_20201111_054258.642.h5,4.24798,360.551,-23069,23359,0.419522,1694,8345,260,15435,
DF__UTC_20201111_054358/DF__UTC_20201111_054358.642.h5,4.2481,357.78,-22073,23006,0.3739,1794,8361,268,15662,
DF__UTC_20201111_054558/DF__UTC_20201111_054558.642.h5,4.24773,371.472,-23876,24726,-0.508396,1731,8302,270,15514,
DF__UTC_20201111_054458/DF__UTC_20201111_054458.642.h5,4.24766,365.404,-24703,24389,0.354211,1779,8432,2255,17670,
DF__UTC_20201111_054658/DF__UTC_20201111_054658.642.h5,4.24784,361.128,-23414,24107,-0.236836,1785,8401,2022,17354,
DF__UTC_20201111_054758/DF__UTC_20201111_054758.642.h5,4.24791,372.101,-23346,23560,0.669592,1727,8379,1900,17106,
DF__UTC_20201111_054958/DF__UTC_20201111_054958.642.h5,4.24788,365.629,-23634,23234,0.286362,1681,8467,259,15473,
