file_name,cmp_ratio,abs_mean_uncmp,std_dev,min_uncmp,max_uncmp,mean_uncmp,cmp_time,read_time,write_time,tot_time,
westSac_180103023631/westSac_180103023631.tdms.h5,4.8957,137.432,270.963,-6296,6260,-0.303351,2766,13559,2781,35421,
westSac_180103023831/westSac_180103023831.tdms.h5,4.89396,147.87,303.782,-6329,6305,-0.34701,2815,13630,3537,36319,
westSac_180103023931/westSac_180103023931.tdms.h5,4.89538,141.903,281.048,-6285,6299,-0.390442,2771,13642,3038,35865,
westSac_180103024031/westSac_180103024031.tdms.h5,4.89537,137.929,278.404,-6278,6257,-0.336911,2759,13419,928,33444,
westSac_180103024131/westSac_180103024131.tdms.h5,4.89472,143.038,291.636,-6314,6342,-0.409876,2796,13874,2941,36320,
westSac_180103024331/westSac_180103024331.tdms.h5,4.89451,147.356,300.768,-6274,6287,-0.459811,2768,13499,393,32793,
westSac_180103024231/westSac_180103024231.tdms.h5,4.89406,145.571,303.392,-6296,6367,-0.468681,2754,13313,2286,34426,
westSac_180103024631/westSac_180103024631.tdms.h5,4.89472,144.65,290.912,-6277,6272,-0.523644,2770,13748,388,33961,
westSac_180103024531/westSac_180103024531.tdms.h5,4.8943,142.512,294.504,-6312,6299,-0.442566,2771,13550,3113,35144,
westSac_180103024431/westSac_180103024431.tdms.h5,4.89468,143.696,294.878,-6296,6277,-0.514731,2796,13825,3290,37077,
westSac_180103024931/westSac_180103024931.tdms.h5,4.89549,137.597,274.95,-6271,6365,-0.506698,2735,13448,384,33939,
westSac_180103024731/westSac_180103024731.tdms.h5,4.8945,148.054,290.51,-6367,6296,-0.496691,2809,13843,3111,37552,
westSac_180103024831/westSac_180103024831.tdms.h5,4.89596,136.312,266.204,-6263,6264,-0.53384,2759,13515,2818,36675,
westSac_180103025031/westSac_180103025031.tdms.h5,4.89504,143.796,289.099,-6297,6296,-0.537868,3065,14480,3017,38676,
westSac_180103025231/westSac_180103025231.tdms.h5,4.89605,136.267,262.498,-6266,6311,-0.587908,3059,14726,417,36337,
westSac_180103025131/westSac_180103025131.tdms.h5,4.89618,134.315,261.116,-6225,6276,-0.509626,3054,14796,2851,38919,
westSac_180103025331/westSac_180103025331.tdms.h5,4.89565,138.785,269.125,-6273,6299,-0.587707,3059,14770,2907,38876,
westSac_180103025631/westSac_180103025631.tdms.h5,4.89714,129.873,237.779,-6290,6270,-0.624745,3044,14754,432,36388,
westSac_180103025531/westSac_180103025531.tdms.h5,4.89674,130.75,244.796,-6258,6291,-0.604994,3039,14717,2776,38738,
westSac_180103025431/westSac_180103025431.tdms.h5,4.89688,134.185,247.571,-6257,6226,-0.584138,3042,14669,3252,39207,
westSac_180103025831/westSac_180103025831.tdms.h5,4.89683,125.321,235.985,-6316,6189,-0.644493,3053,14739,430,36450,
westSac_180103025931/westSac_180103025931.tdms.h5,4.89561,132.916,262.812,-6333,6266,-0.607267,3048,14587,442,36213,
westSac_180103025731/westSac_180103025731.tdms.h5,4.89695,125.969,237.524,-6272,6308,-0.633945,3022,14633,2773,38542,
westSac_180103030031/westSac_180103030031.tdms.h5,4.89639,130.748,252.841,-6223,6225,-0.672199,3069,14788,2825,38910,
westSac_180103030331/westSac_180103030331.tdms.h5,4.89726,125.701,230.739,-6256,6223,-0.714014,3030,14963,404,36612,
westSac_180103030131/westSac_180103030131.tdms.h5,4.89708,126.838,234.478,-6253,6335,-0.670856,3050,14846,3304,39775,
westSac_180103030231/westSac_180103030231.tdms.h5,4.89747,124.478,227.423,-6219,6254,-0.684915,3047,14783,2702,38739,
westSac_180103030431/westSac_180103030431.tdms.h5,4.89696,126.027,232.303,-6336,6222,-0.715812,3036,15356,407,36976,
westSac_180103030731/westSac_180103030731.tdms.h5,4.89734,124.815,224.594,-6335,6143,-0.734852,3035,14666,412,36223,
westSac_180103030531/westSac_180103030531.tdms.h5,4.89742,121.722,221.683,-6301,6295,-0.723662,3056,14740,2829,38816,
westSac_180103030831/westSac_180103030831.tdms.h5,4.89748,119.648,220.012,-6298,6334,-0.74435,3008,14741,486,36489,
westSac_180103030631/westSac_180103030631.tdms.h5,4.89741,123.167,225.193,-6233,6122,-0.728916,3060,14763,3152,39231,
westSac_180103030931/westSac_180103030931.tdms.h5,4.89749,119.841,219.041,-6306,6216,-0.757536,3015,14692,2664,38529,
westSac_180103031031/westSac_180103031031.tdms.h5,4.8976,121.844,223.584,-6175,6218,-0.758291,3062,14800,2529,38495,
westSac_180103031231/westSac_180103031231.tdms.h5,4.89733,123,223.019,-6294,6209,-0.760051,3044,14678,394,36155,
westSac_180103031131/westSac_180103031131.tdms.h5,4.89777,122.763,223.161,-6119,6197,-0.759352,3046,14723,2880,38778,
westSac_180103031331/westSac_180103031331.tdms.h5,4.89754,123.503,225.809,-6177,6089,-0.74768,3060,14738,3363,39304,
westSac_180103031431/westSac_180103031431.tdms.h5,4.89738,121.47,224.941,-6275,6235,-0.758261,3030,14790,2982,38986,
westSac_180103031731/westSac_180103031731.tdms.h5,4.89707,125.773,232.786,-6299,6206,-0.794173,3014,14726,436,36305,
westSac_180103031831/westSac_180103031831.tdms.h5,4.89716,125.905,233.776,-6220,6257,-0.775135,3015,14673,488,36286,
westSac_180103031631/westSac_180103031631.tdms.h5,4.89715,123.446,232.521,-6219,6199,-0.784045,3011,14749,2939,38856,
westSac_180103031531/westSac_180103031531.tdms.h5,4.89753,120.606,223.223,-6224,6180,-0.777321,3047,14923,5185,41767,
westSac_180103031931/westSac_180103031931.tdms.h5,4.89749,121.727,226.905,-6164,6274,-0.792015,3008,14656,2924,38718,
westSac_180103032031/westSac_180103032031.tdms.h5,4.89674,122.257,236.271,-6242,6169,-0.771972,3071,14768,432,36397,
westSac_180103032231/westSac_180103032231.tdms.h5,4.89598,124.795,248.247,-6310,6254,-0.801575,3057,14728,416,36375,
